L,gm/Id,Vgs
4.5e-07,11.912,1.05893
4.5e-07,11.9525,1.05803
4.5e-07,11.9931,1.05713
4.5e-07,12.0337,1.05623
4.5e-07,12.0744,1.05533
4.5e-07,12.1151,1.05443
4.5e-07,12.1559,1.05353
4.5e-07,12.1967,1.05263
4.5e-07,12.2376,1.05173
4.5e-07,12.2786,1.05083
4.5e-07,12.3196,1.04992
4.5e-07,12.3606,1.04902
4.5e-07,12.4017,1.04812
4.5e-07,12.4428,1.04722
4.5e-07,12.4839,1.04632
4.5e-07,12.5251,1.04542
4.5e-07,12.5663,1.04452
4.5e-07,12.6075,1.04362
4.5e-07,12.6488,1.04272
4.5e-07,12.6901,1.04182
4.5e-07,12.7313,1.04092
4.5e-07,12.7727,1.04002
4.5e-07,12.814,1.03912
4.5e-07,12.8553,1.03822
4.5e-07,12.8966,1.03732
4.5e-07,12.9379,1.03642
4.5e-07,12.9792,1.03552
4.5e-07,13.0206,1.03462
4.5e-07,13.0619,1.03372
4.5e-07,13.1031,1.03282
4.5e-07,13.1444,1.03192
4.5e-07,13.1856,1.03102
4.5e-07,13.2269,1.03012
4.5e-07,13.2681,1.02921
4.5e-07,13.3092,1.02831
4.5e-07,13.3503,1.02741
4.5e-07,13.3914,1.02651
4.5e-07,13.4324,1.02561
4.5e-07,13.4734,1.02471
4.5e-07,13.5144,1.02381
4.5e-07,13.5552,1.02291
4.5e-07,13.5961,1.02201
4.5e-07,13.6368,1.02111
4.5e-07,13.6775,1.02021
4.5e-07,13.7181,1.01931
4.5e-07,13.7586,1.01841
4.5e-07,13.7991,1.01751
4.5e-07,13.8395,1.01661
4.5e-07,13.8797,1.01571
4.5e-07,13.9199,1.01481
4.5e-07,13.96,1.01391
4.5e-07,14,1.01301
4.5e-07,14.0399,1.01211
4.5e-07,14.0796,1.01121
4.5e-07,14.1193,1.01031
4.5e-07,14.1588,1.0094
4.5e-07,14.1982,1.0085
4.5e-07,14.2375,1.0076
4.5e-07,14.2766,1.0067
4.5e-07,14.3157,1.0058
4.5e-07,14.3545,1.0049
4.5e-07,14.3932,1.004
4.5e-07,14.4318,1.0031
4.5e-07,14.4702,1.0022
4.5e-07,14.5085,1.0013
4.5e-07,14.5466,1.0004
4.5e-07,14.5845,0.9995
4.5e-07,14.6222,0.998599
4.5e-07,14.6598,0.997699
4.5e-07,14.6972,0.996798
4.5e-07,14.7344,0.995898
4.5e-07,14.7714,0.994997
4.5e-07,14.8082,0.994097
4.5e-07,14.8449,0.993197
4.5e-07,14.8813,0.992296
4.5e-07,14.9175,0.991396
4.5e-07,14.9535,0.990495
4.5e-07,14.9893,0.989595
4.5e-07,15.0248,0.988694
4.5e-07,15.0602,0.987794
4.5e-07,15.0953,0.986893
4.5e-07,15.1301,0.985993
4.5e-07,15.1648,0.985093
4.5e-07,15.1992,0.984192
4.5e-07,15.2333,0.983292
4.5e-07,15.2672,0.982391
4.5e-07,15.3009,0.981491
4.5e-07,15.3343,0.98059
4.5e-07,15.3674,0.97969
4.5e-07,15.4003,0.978789
4.5e-07,15.4329,0.977889
4.5e-07,15.4652,0.976988
4.5e-07,15.4972,0.976088
4.5e-07,15.529,0.975188
4.5e-07,15.5605,0.974287
4.5e-07,15.5917,0.973387
4.5e-07,15.6226,0.972486
4.5e-07,15.6532,0.971586
4.5e-07,15.6835,0.970685
4.5e-07,15.7135,0.969785
4.5e-07,15.7433,0.968884
4.5e-07,15.7727,0.967984
4.5e-07,15.8018,0.967084
4.5e-07,15.8306,0.966183
4.5e-07,15.859,0.965283
4.5e-07,15.8872,0.964382
4.5e-07,15.915,0.963482
4.5e-07,15.9426,0.962581
4.5e-07,15.9698,0.961681
4.5e-07,15.9966,0.96078
4.5e-07,16.0232,0.95988
4.5e-07,16.0494,0.958979
4.5e-07,16.0752,0.958079
4.5e-07,16.1008,0.957179
4.5e-07,16.126,0.956278
4.5e-07,16.1508,0.955378
4.5e-07,16.1753,0.954477
4.5e-07,16.1995,0.953577
4.5e-07,16.2233,0.952676
4.5e-07,16.2468,0.951776
4.5e-07,16.27,0.950875
4.5e-07,16.2928,0.949975
4.5e-07,16.3152,0.949075
4.5e-07,16.3373,0.948174
4.5e-07,16.359,0.947274
4.5e-07,16.3804,0.946373
4.5e-07,16.4014,0.945473
4.5e-07,16.4221,0.944572
4.5e-07,16.4425,0.943672
4.5e-07,16.4624,0.942771
4.5e-07,16.482,0.941871
4.5e-07,16.5013,0.94097
4.5e-07,16.5202,0.94007
4.5e-07,16.5388,0.93917
4.5e-07,16.557,0.938269
4.5e-07,16.5748,0.937369
4.5e-07,16.5923,0.936468
4.5e-07,16.6095,0.935568
4.5e-07,16.6262,0.934667
4.5e-07,16.6427,0.933767
4.5e-07,16.6588,0.932866
4.5e-07,16.6745,0.931966
4.5e-07,16.6899,0.931066
4.5e-07,16.7049,0.930165
4.5e-07,16.7196,0.929265
4.5e-07,16.734,0.928364
4.5e-07,16.748,0.927464
4.5e-07,16.7616,0.926563
4.5e-07,16.775,0.925663
4.5e-07,16.788,0.924762
4.5e-07,16.8006,0.923862
4.5e-07,16.8129,0.922961
4.5e-07,16.8249,0.922061
4.5e-07,16.8366,0.921161
4.5e-07,16.8479,0.92026
4.5e-07,16.8589,0.91936
4.5e-07,16.8695,0.918459
4.5e-07,16.8799,0.917559
4.5e-07,16.8899,0.916658
4.5e-07,16.8997,0.915758
4.5e-07,16.9091,0.914857
4.5e-07,16.9182,0.913957
4.5e-07,16.927,0.913057
4.5e-07,16.9354,0.912156
4.5e-07,16.9436,0.911256
4.5e-07,16.9515,0.910355
4.5e-07,16.9591,0.909455
4.5e-07,16.9664,0.908554
4.5e-07,16.9734,0.907654
4.5e-07,16.9802,0.906753
4.5e-07,16.9866,0.905853
4.5e-07,16.9928,0.904952
4.5e-07,16.9987,0.904052
4.5e-07,17.0044,0.903152
4.5e-07,17.0097,0.902251
4.5e-07,17.0148,0.901351
4.5e-07,17.0197,0.90045
4.5e-07,17.0243,0.89955
4.5e-07,17.0286,0.898649
4.5e-07,17.0328,0.897749
4.5e-07,17.0366,0.896848
4.5e-07,17.0402,0.895948
4.5e-07,17.0436,0.895048
4.5e-07,17.0468,0.894147
4.5e-07,17.0498,0.893247
4.5e-07,17.0525,0.892346
4.5e-07,17.055,0.891446
4.5e-07,17.0573,0.890545
4.5e-07,17.0594,0.889645
4.5e-07,17.0613,0.888744
4.5e-07,17.063,0.887844
4.5e-07,17.0645,0.886943
4.5e-07,17.0658,0.886043
4.5e-07,17.0669,0.885143
4.5e-07,17.0679,0.884242
4.5e-07,17.0686,0.883342
4.5e-07,17.0692,0.882441
4.5e-07,17.0697,0.881541
4.5e-07,17.07,0.88064
4.5e-07,17.0701,0.87974
4.5e-07,17.07,0.878839
4.5e-07,17.0699,0.877939
4.5e-07,17.0695,0.877039
4.5e-07,17.0691,0.876138
4.5e-07,17.0685,0.875238
4.5e-07,17.0678,0.874337
4.5e-07,17.0669,0.873437
4.5e-07,17.066,0.872536
4.5e-07,17.0649,0.871636
4.5e-07,17.0637,0.870735
4.5e-07,17.0624,0.869835
4.5e-07,17.0611,0.868934
4.5e-07,17.0596,0.868034
4.5e-07,17.058,0.867134
4.5e-07,17.0563,0.866233
4.5e-07,17.0546,0.865333
4.5e-07,17.0528,0.864432
4.5e-07,17.0509,0.863532
4.5e-07,17.0489,0.862631
4.5e-07,17.0469,0.861731
4.5e-07,17.0448,0.86083
4.5e-07,17.0426,0.85993
4.5e-07,17.0405,0.85903
4.5e-07,17.0382,0.858129
4.5e-07,17.0359,0.857229
4.5e-07,17.0336,0.856328
4.5e-07,17.0313,0.855428
4.5e-07,17.0289,0.854527
4.5e-07,17.0265,0.853627
4.5e-07,17.024,0.852726
4.5e-07,17.0216,0.851826
4.5e-07,17.0191,0.850925
4.5e-07,17.0167,0.850025
4.5e-07,17.0142,0.849125
4.5e-07,17.0117,0.848224
4.5e-07,17.0092,0.847324
4.5e-07,17.0068,0.846423
4.5e-07,17.0043,0.845523
4.5e-07,17.0019,0.844622
4.5e-07,16.9995,0.843722
4.5e-07,16.9971,0.842821
4.5e-07,16.9947,0.841921
4.5e-07,16.9924,0.841021
4.5e-07,16.9901,0.84012
4.5e-07,16.9878,0.83922
4.5e-07,16.9856,0.838319
4.5e-07,16.9834,0.837419
4.5e-07,16.9812,0.836518
4.5e-07,16.9792,0.835618
4.5e-07,16.9771,0.834717
4.5e-07,16.9752,0.833817
4.5e-07,16.9733,0.832916
4.5e-07,16.9714,0.832016
4.5e-07,16.9697,0.831116
4.5e-07,16.968,0.830215
4.5e-07,16.9663,0.829315
4.5e-07,16.9648,0.828414
4.5e-07,16.9633,0.827514
4.5e-07,16.962,0.826613
4.5e-07,16.9607,0.825713
4.5e-07,16.9595,0.824812
4.5e-07,16.9584,0.823912
4.5e-07,16.9574,0.823012
4.5e-07,16.9564,0.822111
4.5e-07,16.9556,0.821211
4.5e-07,16.9549,0.82031
4.5e-07,16.9544,0.81941
4.5e-07,16.9539,0.818509
4.5e-07,16.9535,0.817609
4.5e-07,16.9533,0.816708
4.5e-07,16.9531,0.815808
4.5e-07,16.9531,0.814907
4.5e-07,16.9533,0.814007
4.5e-07,16.9535,0.813107
4.5e-07,16.9539,0.812206
4.5e-07,16.9544,0.811306
4.5e-07,16.9551,0.810405
4.5e-07,16.9558,0.809505
4.5e-07,16.9568,0.808604
4.5e-07,16.9579,0.807704
4.5e-07,16.9591,0.806803
4.5e-07,16.9604,0.805903
4.5e-07,16.962,0.805003
4.5e-07,16.9636,0.804102
4.5e-07,16.9654,0.803202
4.5e-07,16.9674,0.802301
4.5e-07,16.9696,0.801401
4.5e-07,16.9719,0.8005
4.5e-07,16.9744,0.7996
4.5e-07,16.977,0.798699
4.5e-07,16.9798,0.797799
4.5e-07,16.9828,0.796898
4.5e-07,16.9859,0.795998
4.5e-07,16.9892,0.795098
4.5e-07,16.9927,0.794197
4.5e-07,16.9964,0.793297
4.5e-07,17.0003,0.792396
4.5e-07,17.0043,0.791496
4.5e-07,17.0086,0.790595
4.5e-07,17.013,0.789695
4.5e-07,17.0176,0.788794
4.5e-07,17.0224,0.787894
4.5e-07,17.0274,0.786993
4.5e-07,17.0326,0.786093
4.5e-07,17.038,0.785193
4.5e-07,17.0436,0.784292
4.5e-07,17.0494,0.783392
4.5e-07,17.0554,0.782491
4.5e-07,17.0616,0.781591
4.5e-07,17.068,0.78069
4.5e-07,17.0746,0.77979
4.5e-07,17.0814,0.778889
4.5e-07,17.0885,0.777989
4.5e-07,17.0957,0.777089
4.5e-07,17.1032,0.776188
4.5e-07,17.1109,0.775288
4.5e-07,17.1188,0.774387
4.5e-07,17.1269,0.773487
4.5e-07,17.1353,0.772586
4.5e-07,17.1438,0.771686
4.5e-07,17.1527,0.770785
4.5e-07,17.1617,0.769885
4.5e-07,17.171,0.768984
4.5e-07,17.1805,0.768084
4.5e-07,17.1902,0.767184
4.5e-07,17.2002,0.766283
4.5e-07,17.2104,0.765383
4.5e-07,17.2208,0.764482
4.5e-07,17.2315,0.763582
4.5e-07,17.2424,0.762681
4.5e-07,17.2536,0.761781
4.5e-07,17.265,0.76088
4.5e-07,17.2767,0.75998
4.5e-07,17.2886,0.75908
4.5e-07,17.3008,0.758179
4.5e-07,17.3132,0.757279
4.5e-07,17.3259,0.756378
4.5e-07,17.3388,0.755478
4.5e-07,17.352,0.754577
4.5e-07,17.3654,0.753677
4.5e-07,17.3791,0.752776
4.5e-07,17.3931,0.751876
4.5e-07,17.4073,0.750975
4.5e-07,17.4218,0.750075
4.5e-07,17.4366,0.749175
4.5e-07,17.4516,0.748274
4.5e-07,17.4669,0.747374
4.5e-07,17.4824,0.746473
4.5e-07,17.4983,0.745573
4.5e-07,17.5144,0.744672
4.5e-07,17.5308,0.743772
4.5e-07,17.5474,0.742871
4.5e-07,17.5644,0.741971
4.5e-07,17.5816,0.741071
4.5e-07,17.5991,0.74017
4.5e-07,17.6169,0.73927
4.5e-07,17.6349,0.738369
4.5e-07,17.6533,0.737469
4.5e-07,17.6719,0.736568
4.5e-07,17.6909,0.735668
4.5e-07,17.7101,0.734767
4.5e-07,17.7296,0.733867
4.5e-07,17.7494,0.732966
4.5e-07,17.7694,0.732066
4.5e-07,17.7898,0.731166
4.5e-07,17.8105,0.730265
4.5e-07,17.8315,0.729365
4.5e-07,17.8527,0.728464
4.5e-07,17.8743,0.727564
4.5e-07,17.8961,0.726663
4.5e-07,17.9183,0.725763
4.5e-07,17.9408,0.724862
4.5e-07,17.9635,0.723962
4.5e-07,17.9866,0.723062
4.5e-07,18.01,0.722161
4.5e-07,18.0337,0.721261
4.5e-07,18.0576,0.72036
4.5e-07,18.0819,0.71946
4.5e-07,18.1065,0.718559
4.5e-07,18.1315,0.717659
4.5e-07,18.1567,0.716758
4.5e-07,18.1822,0.715858
4.5e-07,18.208,0.714957
4.5e-07,18.2342,0.714057
4.5e-07,18.2607,0.713157
4.5e-07,18.2874,0.712256
4.5e-07,18.3145,0.711356
4.5e-07,18.342,0.710455
4.5e-07,18.3697,0.709555
4.5e-07,18.3977,0.708654
4.5e-07,18.4261,0.707754
4.5e-07,18.4547,0.706853
4.5e-07,18.4837,0.705953
4.5e-07,18.513,0.705053
4.5e-07,18.5427,0.704152
4.5e-07,18.5726,0.703252
4.5e-07,18.6029,0.702351
4.5e-07,18.6334,0.701451
4.5e-07,18.6643,0.70055
4.5e-07,18.6956,0.69965
4.5e-07,18.7271,0.698749
4.5e-07,18.7589,0.697849
4.5e-07,18.7911,0.696948
4.5e-07,18.8236,0.696048
4.5e-07,18.8564,0.695148
4.5e-07,18.8895,0.694247
4.5e-07,18.923,0.693347
4.5e-07,18.9567,0.692446
4.5e-07,18.9908,0.691546
4.5e-07,19.0252,0.690645
4.5e-07,19.0599,0.689745
4.5e-07,19.0949,0.688844
4.5e-07,19.1303,0.687944
4.5e-07,19.1659,0.687044
4.5e-07,19.2019,0.686143
4.5e-07,19.2382,0.685243
4.5e-07,19.2748,0.684342
4.5e-07,19.3117,0.683442
4.5e-07,19.3489,0.682541
4.5e-07,19.3864,0.681641
4.5e-07,19.4242,0.68074
4.5e-07,19.4624,0.67984
4.5e-07,19.5008,0.678939
4.5e-07,19.5396,0.678039
4.5e-07,19.5786,0.677139
4.5e-07,19.618,0.676238
4.5e-07,19.6576,0.675338
4.5e-07,19.6976,0.674437
4.5e-07,19.7378,0.673537
4.5e-07,19.7784,0.672636
4.5e-07,19.8192,0.671736
4.5e-07,19.8603,0.670835
4.5e-07,19.9017,0.669935
4.5e-07,19.9434,0.669035
4.5e-07,19.9854,0.668134
4.5e-07,20.0277,0.667234
4.5e-07,20.0702,0.666333
4.5e-07,20.1131,0.665433
4.5e-07,20.1562,0.664532
4.5e-07,20.1996,0.663632
4.5e-07,20.2432,0.662731
4.5e-07,20.2871,0.661831
4.5e-07,20.3313,0.66093
4.5e-07,20.3758,0.66003
4.5e-07,20.4205,0.65913
4.5e-07,20.4655,0.658229
4.5e-07,20.5107,0.657329
4.5e-07,20.5562,0.656428
4.5e-07,20.6019,0.655528
4.5e-07,20.6479,0.654627
4.5e-07,20.6941,0.653727
4.5e-07,20.7406,0.652826
4.5e-07,20.7873,0.651926
4.5e-07,20.8342,0.651026
4.5e-07,20.8814,0.650125
4.5e-07,20.9288,0.649225
4.5e-07,20.9764,0.648324
4.5e-07,21.0242,0.647424
4.5e-07,21.0722,0.646523
4.5e-07,21.1205,0.645623
4.5e-07,21.1689,0.644722
4.5e-07,21.2176,0.643822
4.5e-07,21.2665,0.642921
4.5e-07,21.3155,0.642021
4.5e-07,21.3648,0.641121
4.5e-07,21.4142,0.64022
4.5e-07,21.4638,0.63932
4.5e-07,21.5136,0.638419
4.5e-07,21.5636,0.637519
4.5e-07,21.6138,0.636618
4.5e-07,21.6641,0.635718
4.5e-07,21.7145,0.634817
4.5e-07,21.7652,0.633917
4.5e-07,21.816,0.633017
4.5e-07,21.8669,0.632116
4.5e-07,21.918,0.631216
4.5e-07,21.9692,0.630315
4.5e-07,22.0205,0.629415
4.5e-07,22.072,0.628514
4.5e-07,22.1236,0.627614
4.5e-07,22.1753,0.626713
4.5e-07,22.2271,0.625813
4.5e-07,22.279,0.624912
4.5e-07,22.3311,0.624012
4.5e-07,22.3832,0.623112
4.5e-07,22.4354,0.622211
4.5e-07,22.4878,0.621311
4.5e-07,22.5402,0.62041
4.5e-07,22.5926,0.61951
4.5e-07,22.6452,0.618609
4.5e-07,22.6978,0.617709
4.5e-07,22.7505,0.616808
4.5e-07,22.8032,0.615908
4.5e-07,22.856,0.615008
4.5e-07,22.9088,0.614107
4.5e-07,22.9617,0.613207
4.5e-07,23.0146,0.612306
4.5e-07,23.0676,0.611406
4.5e-07,23.1206,0.610505
4.5e-07,23.1735,0.609605
4.5e-07,23.2265,0.608704
4.5e-07,23.2796,0.607804
4.5e-07,23.3326,0.606903
4.5e-07,23.3856,0.606003
4.5e-07,23.4386,0.605103
4.5e-07,23.4916,0.604202
4.5e-07,23.5446,0.603302
4.5e-07,23.5975,0.602401
4.5e-07,23.6505,0.601501
4.5e-07,23.7034,0.6006
4.5e-07,23.7562,0.5997
4.5e-07,23.809,0.598799
4.5e-07,23.8618,0.597899
4.5e-07,23.9145,0.596998
4.5e-07,23.9672,0.596098
4.5e-07,24.0198,0.595198
4.5e-07,24.0723,0.594297
4.5e-07,24.1247,0.593397
4.5e-07,24.1771,0.592496
4.5e-07,24.2294,0.591596
4.5e-07,24.2816,0.590695
4.5e-07,24.3337,0.589795
4.5e-07,24.3857,0.588894
4.5e-07,24.4376,0.587994
4.5e-07,24.4894,0.587094
4.5e-07,24.541,0.586193
4.5e-07,24.5926,0.585293
4.5e-07,24.644,0.584392
4.5e-07,24.6953,0.583492
4.5e-07,24.7465,0.582591
4.5e-07,24.7976,0.581691
4.5e-07,24.8485,0.58079
4.5e-07,24.8992,0.57989
4.5e-07,24.9498,0.578989
4.5e-07,25.0003,0.578089
4.5e-07,25.0505,0.577189
4.5e-07,25.1007,0.576288
4.5e-07,25.1506,0.575388
4.5e-07,25.2004,0.574487
4.5e-07,25.25,0.573587
4.5e-07,25.2995,0.572686
4.5e-07,25.3487,0.571786
4.5e-07,25.3978,0.570885
4.5e-07,25.4467,0.569985
4.5e-07,25.4954,0.569085
4.5e-07,25.5439,0.568184
4.5e-07,25.5921,0.567284
4.5e-07,25.6402,0.566383
4.5e-07,25.6881,0.565483
4.5e-07,25.7358,0.564582
4.5e-07,25.7832,0.563682
4.5e-07,25.8305,0.562781
4.5e-07,25.8775,0.561881
4.5e-07,25.9243,0.56098
4.5e-07,25.9708,0.56008
4.5e-07,26.0172,0.55918
4.5e-07,26.0633,0.558279
4.5e-07,26.1091,0.557379
4.5e-07,26.1548,0.556478
4.5e-07,26.2002,0.555578
4.5e-07,26.2453,0.554677
4.5e-07,26.2902,0.553777
4.5e-07,26.3349,0.552876
4.5e-07,26.3793,0.551976
4.5e-07,26.4234,0.551076
4.5e-07,26.4673,0.550175
4.5e-07,26.511,0.549275
4.5e-07,26.5544,0.548374
4.5e-07,26.5975,0.547474
4.5e-07,26.6404,0.546573
4.5e-07,26.683,0.545673
4.5e-07,26.7253,0.544772
4.5e-07,26.7674,0.543872
4.5e-07,26.8092,0.542971
4.5e-07,26.8507,0.542071
4.5e-07,26.892,0.541171
4.5e-07,26.933,0.54027
4.5e-07,26.9737,0.53937
4.5e-07,27.0141,0.538469
4.5e-07,27.0543,0.537569
4.5e-07,27.0942,0.536668
4.5e-07,27.1338,0.535768
4.5e-07,27.1731,0.534867
4.5e-07,27.2122,0.533967
4.5e-07,27.2509,0.533067
4.5e-07,27.2894,0.532166
4.5e-07,27.3276,0.531266
4.5e-07,27.3656,0.530365
4.5e-07,27.4032,0.529465
4.5e-07,27.4406,0.528564
4.5e-07,27.4776,0.527664
4.5e-07,27.5144,0.526763
4.5e-07,27.5509,0.525863
4.5e-07,27.5871,0.524962
4.5e-07,27.6231,0.524062
4.5e-07,27.6587,0.523162
4.5e-07,27.6941,0.522261
4.5e-07,27.7292,0.521361
4.5e-07,27.764,0.52046
4.5e-07,27.7985,0.51956
4.5e-07,27.8327,0.518659
4.5e-07,27.8666,0.517759
4.5e-07,27.9003,0.516858
4.5e-07,27.9337,0.515958
4.5e-07,27.9668,0.515058
4.5e-07,27.9996,0.514157
4.5e-07,28.0321,0.513257
4.5e-07,28.0643,0.512356
4.5e-07,28.0963,0.511456
4.5e-07,28.128,0.510555
4.5e-07,28.1594,0.509655
4.5e-07,28.1905,0.508754
4.5e-07,28.2213,0.507854
4.5e-07,28.2519,0.506953
4.5e-07,28.2822,0.506053
4.5e-07,28.3122,0.505153
4.5e-07,28.3419,0.504252
4.5e-07,28.3714,0.503352
4.5e-07,28.4005,0.502451
4.5e-07,28.4295,0.501551
4.5e-07,28.4581,0.50065
4.5e-07,28.4865,0.49975
4.5e-07,28.5146,0.498849
4.5e-07,28.5424,0.497949
4.5e-07,28.5699,0.497049
4.5e-07,28.5972,0.496148
4.5e-07,28.6243,0.495248
4.5e-07,28.651,0.494347
4.5e-07,28.6775,0.493447
4.5e-07,28.7038,0.492546
4.5e-07,28.7298,0.491646
4.5e-07,28.7555,0.490745
4.5e-07,28.7809,0.489845
4.5e-07,28.8062,0.488944
4.5e-07,28.8311,0.488044
4.5e-07,28.8558,0.487144
4.5e-07,28.8803,0.486243
4.5e-07,28.9045,0.485343
4.5e-07,28.9284,0.484442
4.5e-07,28.9521,0.483542
4.5e-07,28.9756,0.482641
4.5e-07,28.9988,0.481741
4.5e-07,29.0218,0.48084
4.5e-07,29.0445,0.47994
4.5e-07,29.067,0.47904
4.5e-07,29.0893,0.478139
4.5e-07,29.1113,0.477239
4.5e-07,29.1331,0.476338
4.5e-07,29.1546,0.475438
4.5e-07,29.1759,0.474537
4.5e-07,29.197,0.473637
4.5e-07,29.2179,0.472736
4.5e-07,29.2385,0.471836
4.5e-07,29.2589,0.470935
4.5e-07,29.2791,0.470035
4.5e-07,29.2991,0.469135
4.5e-07,29.3188,0.468234
4.5e-07,29.3383,0.467334
4.5e-07,29.3576,0.466433
4.5e-07,29.3767,0.465533
4.5e-07,29.3956,0.464632
4.5e-07,29.4143,0.463732
4.5e-07,29.4327,0.462831
4.5e-07,29.451,0.461931
4.5e-07,29.469,0.461031
4.5e-07,29.4869,0.46013
4.5e-07,29.5045,0.45923
4.5e-07,29.5219,0.458329
4.5e-07,29.5392,0.457429
4.5e-07,29.5562,0.456528
4.5e-07,29.573,0.455628
4.5e-07,29.5897,0.454727
4.5e-07,29.6061,0.453827
4.5e-07,29.6224,0.452926
4.5e-07,29.6385,0.452026
4.5e-07,29.6543,0.451126
4.5e-07,29.67,0.450225
4.5e-07,29.6855,0.449325
4.5e-07,29.7009,0.448424
4.5e-07,29.716,0.447524
4.5e-07,29.731,0.446623
4.5e-07,29.7458,0.445723
4.5e-07,29.7604,0.444822
4.5e-07,29.7748,0.443922
4.5e-07,29.7891,0.443022
4.5e-07,29.8032,0.442121
4.5e-07,29.8171,0.441221
4.5e-07,29.8308,0.44032
4.5e-07,29.8444,0.43942
4.5e-07,29.8578,0.438519
4.5e-07,29.8711,0.437619
4.5e-07,29.8842,0.436718
4.5e-07,29.8971,0.435818
4.5e-07,29.9099,0.434917
4.5e-07,29.9225,0.434017
4.5e-07,29.9349,0.433117
4.5e-07,29.9472,0.432216
4.5e-07,29.9594,0.431316
4.5e-07,29.9714,0.430415
4.5e-07,29.9832,0.429515
4.5e-07,29.9949,0.428614
4.5e-07,30.0064,0.427714
4.5e-07,30.0178,0.426813
4.5e-07,30.0291,0.425913
4.5e-07,30.0402,0.425013
4.5e-07,30.0512,0.424112
4.5e-07,30.062,0.423212
4.5e-07,30.0727,0.422311
4.5e-07,30.0832,0.421411
4.5e-07,30.0937,0.42051
4.5e-07,30.1039,0.41961
4.5e-07,30.1141,0.418709
4.5e-07,30.1241,0.417809
4.5e-07,30.134,0.416908
4.5e-07,30.1437,0.416008
4.5e-07,30.1533,0.415108
4.5e-07,30.1628,0.414207
4.5e-07,30.1722,0.413307
4.5e-07,30.1814,0.412406
4.5e-07,30.1905,0.411506
4.5e-07,30.1995,0.410605
4.5e-07,30.2084,0.409705
4.5e-07,30.2172,0.408804
4.5e-07,30.2258,0.407904
4.5e-07,30.2343,0.407004
4.5e-07,30.2427,0.406103
4.5e-07,30.251,0.405203
4.5e-07,30.2591,0.404302
4.5e-07,30.2672,0.403402
4.5e-07,30.2751,0.402501
4.5e-07,30.2829,0.401601
4.5e-07,30.2906,0.4007
4.5e-07,30.2982,0.3998
4.5e-07,30.3057,0.398899
4.5e-07,30.3131,0.397999
4.5e-07,30.3204,0.397099
4.5e-07,30.3276,0.396198
4.5e-07,30.3346,0.395298
4.5e-07,30.3416,0.394397
4.5e-07,30.3484,0.393497
4.5e-07,30.3552,0.392596
4.5e-07,30.3618,0.391696
4.5e-07,30.3684,0.390795
4.5e-07,30.3748,0.389895
4.5e-07,30.3812,0.388994
4.5e-07,30.3874,0.388094
4.5e-07,30.3936,0.387194
4.5e-07,30.3996,0.386293
4.5e-07,30.4056,0.385393
4.5e-07,30.4114,0.384492
4.5e-07,30.4172,0.383592
4.5e-07,30.4229,0.382691
4.5e-07,30.4284,0.381791
4.5e-07,30.4339,0.38089
4.5e-07,30.4393,0.37999
4.5e-07,30.4446,0.37909
4.5e-07,30.4498,0.378189
4.5e-07,30.4549,0.377289
4.5e-07,30.4599,0.376388
4.5e-07,30.4648,0.375488
4.5e-07,30.4697,0.374587
4.5e-07,30.4744,0.373687
4.5e-07,30.479,0.372786
4.5e-07,30.4836,0.371886
4.5e-07,30.4881,0.370985
4.5e-07,30.4925,0.370085
4.5e-07,30.4968,0.369185
4.5e-07,30.501,0.368284
4.5e-07,30.5051,0.367384
4.5e-07,30.5091,0.366483
4.5e-07,30.5131,0.365583
4.5e-07,30.5169,0.364682
4.5e-07,30.5207,0.363782
4.5e-07,30.5244,0.362881
4.5e-07,30.528,0.361981
4.5e-07,30.5315,0.361081
4.5e-07,30.5349,0.36018
4.5e-07,30.5382,0.35928
4.5e-07,30.5414,0.358379
4.5e-07,30.5446,0.357479
4.5e-07,30.5477,0.356578
4.5e-07,30.5506,0.355678
4.5e-07,30.5535,0.354777
4.5e-07,30.5563,0.353877
4.5e-07,30.559,0.352976
4.5e-07,30.5617,0.352076
4.5e-07,30.5642,0.351176
4.5e-07,30.5667,0.350275
4.5e-07,30.569,0.349375
4.5e-07,30.5713,0.348474
4.5e-07,30.5735,0.347574
4.5e-07,30.5755,0.346673
4.5e-07,30.5775,0.345773
4.5e-07,30.5794,0.344872
4.5e-07,30.5812,0.343972
4.5e-07,30.5829,0.343072
4.5e-07,30.5846,0.342171
4.5e-07,30.5861,0.341271
4.5e-07,30.5875,0.34037
4.5e-07,30.5888,0.33947
4.5e-07,30.5901,0.338569
4.5e-07,30.5912,0.337669
4.5e-07,30.5922,0.336768
4.5e-07,30.5932,0.335868
4.5e-07,30.594,0.334967
4.5e-07,30.5947,0.334067
4.5e-07,30.5953,0.333167
4.5e-07,30.5959,0.332266
4.5e-07,30.5963,0.331366
4.5e-07,30.5966,0.330465
4.5e-07,30.5968,0.329565
4.5e-07,30.5968,0.328664
4.5e-07,30.5968,0.327764
4.5e-07,30.5967,0.326863
4.5e-07,30.5964,0.325963
4.5e-07,30.596,0.325063
4.5e-07,30.5955,0.324162
4.5e-07,30.5949,0.323262
4.5e-07,30.5941,0.322361
4.5e-07,30.5933,0.321461
4.5e-07,30.5923,0.32056
4.5e-07,30.5911,0.31966
4.5e-07,30.5899,0.318759
4.5e-07,30.5885,0.317859
4.5e-07,30.587,0.316958
4.5e-07,30.5853,0.316058
4.5e-07,30.5835,0.315158
